TOTAL,MES,DIA,DIA2,Temperature,Relative Humidity,Wind Speed,Wind Direction,luna,P
26.27,5,6,7,21.7,65.59,7.2,77.5,70.19962214,37
26.27,5,7,1,25.9,44.41,7.2,80,61.08597837,37
28.49,5,8,2,22,55.78,4,326,51.46027352,37
34.78,5,9,3,23.2,59.07,3.6,270,41.63335607,37
32.19,5,10,4,28.7,32.94,7.6,340,31.9523285,37
24.79,5,11,5,24.1,52.35,7.2,270,22.80459746,37
22.94,5,12,6,21.1,73.12,9.4,10,14.61703575,37
29.23,5,13,7,26.9,49.39,6.7,140,7.845183981,37
31.08,5,14,1,25,52.95,13,85.5,2.9472132,37
23.31,5,15,2,22.85,51.98,8.09,100,0.33996283,37
28.49,5,16,3,28.1,39.6,11.2,223.25,0.340167162,37
25.16,5,17,4,27.5,35.51,11.2,325,3.101596067,37
32.19,5,18,5,26.7,34.1,11.4,319.5,8.564936488,37
25.9,5,19,6,27,25.52,25.9,295,16.43788449,37
24.05,5,20,7,26.3,15.17,7.2,317.67,26.21605657,37
28.12,5,21,1,21.9,42.26,7.2,175,37.24287211,37
32.56,5,22,2,27.3,25.42,7.2,236.67,48.79395741,37
27.38,5,23,3,27.4,28.28,9.4,170,60.16473361,37
28.86,5,24,4,26.9,37.69,3.6,230,70.74134346,37
22.94,5,25,5,25.5,42.49,7.2,300,80.04314547,37
24.79,5,26,6,25.5,37.74,11.2,50,87.73514061,37
24.42,5,27,7,30.1,40.35,7.2,206.67,93.61663838,37
25.9,5,28,1,22.7,64.65,7.6,140,97.59617085,37
23.31,5,29,2,28,48.42,7.4,271.5,99.66241208,37
21.46,5,30,3,24.7,54.68,7.2,10,99.85821521,37
27.75,5,31,4,22.9,70.26,3.6,310,98.26152817,37
28.49,6,1,5,23.7,72.2,3.6,70,94.97407093,37
24.05,6,2,6,23.4,58.11,3.6,20,90.11680958,37
27.38,6,3,7,28.5,28.15,7.2,86.67,83.83053082,37
25.9,6,4,1,28.5,31.37,3.6,100,76.2799896,37
24.42,6,5,2,27.5,48.17,7.2,216.67,67.66076118,37
27.75,6,6,3,26.9,45.97,7.6,275,58.2085315,37
25.16,6,7,4,27.2,46.29,5.4,265,48.21052652,37
27.01,6,8,5,26.5,51.74,7.2,165,38.01767785,37
27.38,6,9,6,21.4,71.79,3.6,320,28.05392734,37
24.05,6,10,7,24.5,62.57,7.2,216.67,18.81643882,37
28.49,6,11,1,27.7,48.61,3.6,180,10.85885062,37
21.46,6,12,2,24.5,58.83,11.2,145,4.75099034,37
26.27,6,13,3,22.9,65.03,13,130,1.014139452,37
27.38,6,14,4,20.7,76.39,3.6,350,0.040511235,37
33.67,6,15,5,24.1,53.31,18.4,290,2.01566031,37
23.31,6,16,6,21.2,64.84,7.2,300,6.867486354,37
22.57,6,17,7,23.2,62.97,7.6,245,14.2607969,37
26.27,6,18,1,25.2,48.52,22.3,287.5,23.64238577,37
32.19,6,19,2,20.3,76.91,7.2,280,34.32443674,37
28.12,6,20,3,18.7,78.08,9.4,280,45.58224137,37
21.09,6,21,4,24.2,62.07,13,265,56.7409221,37
28.86,6,22,5,20.8,74.74,3.6,180,67.23404359,37
25.53,6,23,6,22.1,68.72,13,186.67,76.62912344,37
25.9,6,24,7,21.5,72.56,7.2,280.33,84.62524666,37
27.01,6,25,1,23.9,61.93,10.8,253.5,91.03316574,37
26.64,6,26,2,21.3,69.5,7.6,73.33,95.7485517,37
30.71,6,27,3,18.1,88.1,0,95,98.72636703,37
27.01,6,28,4,22.85,51.98,8.09,40,99.96076236,37
30.34,6,29,5,16.1,93.79,0,95,99.47187197,37
21.83,6,30,6,23.6,54.43,7.6,95,97.29900552,37
24.79,7,1,7,20.8,75.24,9.4,40,93.49903239,37
25.53,7,2,1,22.2,70.31,4,218.5,88.14894886,37
31.08,7,3,2,24.4,62.29,6.7,229.67,81.35227625,37
26.27,7,4,3,19.4,76.19,3.6,200,73.24955169,37
33.3,7,5,4,19.4,80.2,3.6,140,64.03320699,37
30.34,7,6,5,23.5,50.35,18.4,70,53.96612025,37
27.75,7,7,6,22.4,59.34,11.2,80,43.40085773,37
29.23,7,8,7,25.8,48.27,13,175,32.79342827,37
27.01,7,9,1,19.5,83.16,7.2,104.5,22.70240571,37
28.49,7,10,2,23.9,57.03,11.2,105,13.7635542,37
31.45,7,11,3,23.1,57.47,5.4,205,6.633857032,37
24.79,7,12,4,20.1,73.58,7.6,90.5,1.908033775,37
32.56,7,13,5,21,68.54,13,72.5,0.023052219,37
25.53,7,14,6,23.6,57.03,13,40,1.176096494,37
34.41,7,15,7,20.2,81.24,3.6,35,5.282275754,37
34.04,7,16,1,22,68,3.6,75,11.98721753,37
29.97,7,17,2,22.3,59.78,11.2,82,20.73084884,37
33.67,7,18,3,16.4,94.41,3.6,30,30.84154897,37
27.38,7,19,4,17.7,86.33,3.4,210,41.63276781,37
28.12,7,20,5,24,62.05,9.4,236.67,52.47899086,37
33.67,7,21,6,17.6,87.61,7.6,260,62.85989042,37
27.01,7,22,7,25.5,54.08,7.2,84,72.37367967,37
29.23,7,23,1,26.2,57.24,3.6,140,80.72831699,37
28.12,7,24,2,27.3,54.62,7.2,276.67,87.7212839,37
32.56,7,25,3,19.2,74.54,3.6,360,93.21680587,37
36.63,7,26,4,23,64.07,37.1,290,97.12596053,37
29.23,7,27,5,24.8,57.14,3.6,155,99.39192411,37
32.19,7,28,6,23.4,62.51,11.2,25,99.98052714,37
29.6,7,29,7,21.9,65.16,7.6,220,98.8754661,37
21.83,7,30,1,25.5,61.69,3.6,185,96.07766381,37
28.49,7,31,2,25.9,55.08,7.2,172,91.60892297,37
32.19,8,1,3,19.1,91.6,3.6,80,85.52065586,37
30.34,8,2,4,23.9,55.71,14.8,100,77.90859463,37
27.01,8,3,5,23.4,56.06,9.4,156.67,68.93354757,37
27.38,8,4,6,22.2,57.81,11.2,105,58.84619223,37
27.38,8,5,7,23.3,54.85,3.6,53.33,48.01069276,37
34.41,8,6,1,23.4,60.06,9.4,93.33,36.91838542,37
26.27,8,7,2,23,62.78,3.6,133.33,26.18058101,37
25.9,8,8,3,18.6,85.98,3.6,30,16.49098416,37
29.23,8,9,4,19.8,75.19,3.6,220,8.555092319,37
31.45,8,10,5,22.5,73.36,3.6,275,2.99560275,37
27.38,8,11,6,18.4,95.7,3.6,130,0.255098877,37
28.49,8,12,7,24.4,59.21,3.8,193.67,0.523430303,37
28.86,8,13,1,24.4,61.4,13,95,3.712144713,37
29.23,8,14,2,18.9,85.42,3.6,190,9.482902932,37
26.64,8,15,3,20.7,70.1,5.4,240,17.31832353,37
36.63,8,16,4,17.9,100,3.6,320,26.61138115,37
32.19,8,17,5,24,59.54,3.6,175,36.74832464,37
27.38,8,18,6,18,80.42,5.4,170,47.16833413,37
27.01,8,19,7,24.8,62.11,5.4,77.5,57.39480289,37
22.94,8,20,1,24.8,65.74,3.6,245,67.04248753,37
26.64,8,21,2,21,76.74,14.8,142.5,75.80919374,37
28.86,8,22,3,19.7,76.57,7.6,50,83.46062394,37
27.01,8,23,4,19.4,79.18,3.6,70,89.8145048,37
31.08,8,24,5,23.1,62.91,9.4,116.67,94.72713743,37
28.86,8,25,6,26.1,46.25,0,98,98.08332243,37
29.6,8,26,7,22.1,68.34,7.2,98.5,99.78962792,37
23.68,8,27,1,22.7,64.99,9.4,95,99.7710237,37
31.45,8,28,2,23.2,68.56,3.6,113.33,97.97152701,37
24.42,8,29,3,17.7,99.37,3.6,330,94.36014155,37
27.01,8,30,4,22.5,73.23,9.4,95,88.94350919,37
28.49,8,31,5,20.1,76.62,13,173,81.78592876,37
26.27,9,1,6,19.1,92.1,3.4,50,73.0354894,37
23.31,9,2,7,23.4,67.21,7.2,300,62.95208478,37
33.3,9,3,1,25.2,60.93,9.4,102.5,51.92961321,37
29.97,9,4,2,23,68,3.7,175.33,40.50204835,37
33.3,9,5,3,22.1,67.74,7.6,90,29.32319903,37
23.31,9,6,4,23.3,71.52,3.6,196.67,19.11459263,37
29.23,9,7,5,23.8,64.63,7.1,105.33,10.58516165,37
22.57,9,8,6,23.1,67.92,7.2,153.33,4.337628563,37
30.34,9,9,7,24,62.32,10.8,272.5,0.784523781,37
27.01,9,10,1,23,68.5,3.6,250,0.096601862,37
24.05,9,11,2,23.2,72.42,3.6,126.67,2.196734811,37
24.05,9,12,3,22.1,72.96,7.6,116.67,6.797250759,37
29.97,9,13,4,22.7,76.61,7.6,116.67,13.46542599,37
30.34,9,14,5,23.3,66.93,14.8,96,21.69623373,37
31.45,9,15,6,18.4,93.02,3.6,330,30.9745145,37
28.49,9,16,7,20.4,85.95,3.6,165,40.81703283,37
27.75,9,17,1,22.85,51.98,8.09,165,50.79357129,37
26.64,9,18,2,22.2,72.75,14.8,165,60.53190522,37
26.27,9,19,3,23.5,66.04,3.6,146.67,69.71333203,37
30.71,9,20,4,21.6,78.93,3.6,300,78.06440344,37
25.16,9,21,5,24.3,67.64,3.6,96.67,85.34830357,37
25.9,9,22,6,25.1,65.22,3.6,100,91.35734256,37
34.78,9,23,7,23.9,64.43,13,117.5,95.90703375,37
26.64,9,24,1,25.6,51.65,3.6,50,98.83225205,37
25.9,9,25,2,24.4,61.72,11.2,35,99.98662415,37
28.49,9,26,3,22.8,69.84,7.6,180,99.24697187,37
29.6,9,27,4,23.3,67.43,7.6,266.67,96.52474103,37
28.12,9,28,5,22.4,69.83,7.6,135,91.78548747,37
27.01,9,29,6,21.7,76.66,3.6,255,85.07549821,37
22.94,9,30,7,23.2,67.38,3.6,173.33,76.55168024,37
31.08,10,1,1,23,64.27,7.6,160,66.50760221,37
25.16,10,2,2,23.6,59.95,7.2,133.67,55.38620954,37
32.93,10,3,3,20.8,64.85,7.6,75,43.76977947,37
25.53,10,4,4,23.6,62.02,7.2,100,32.34138721,37
29.97,10,5,5,22.9,60.46,14.8,136,21.81952217,37
23.68,10,6,6,22.9,71.73,3.6,180,12.87653404,37
23.31,10,7,7,23.8,58,3.6,230,6.058602602,37
30.71,10,8,1,19.7,75.61,7.2,276.67,1.726211586,37
19.98,10,9,2,22,59.11,10.8,290,0.028313989,37
29.97,10,10,3,22,60.89,3.6,73.33,0.912752757,37
27.38,10,11,4,22.9,63.94,7.2,240,4.164808308,37
31.45,10,12,5,22.1,73.15,3.8,330.5,9.459453911,37
22.2,10,13,6,22.7,67.7,7.2,126.67,16.41275226,37
31.08,10,14,7,24.2,65.69,7.2,320,24.62242008,37
26.27,10,15,1,22.4,75.94,3.6,86.67,33.69385126,37
25.9,10,16,2,21.6,75.14,7.6,87.5,43.2530208,37
29.23,10,17,3,24.6,59.87,9.4,167.5,52.95030169,37
32.93,10,18,4,23,57.74,25.9,93.33,62.45940462,37
25.9,10,19,5,19.1,75.16,3.6,30,71.47439248,37
22.57,10,20,6,23.2,59.38,7.2,70,79.70622993,37
33.3,10,21,7,21,70.35,3.6,110,86.87949118,37
34.04,10,22,1,20.1,77.65,7.2,125,92.72997389,37
24.79,10,23,2,21.3,71.81,7.2,133.33,97.00478664,37
25.53,10,24,3,20.8,75.03,3.6,270,99.46734808,37
25.16,10,25,4,22.3,68.77,7.2,116.67,99.90992834,37
21.83,10,26,5,22.6,63.77,3.6,260,98.17533483,37
21.46,10,27,6,23,67.2,3.6,103.33,94.18694098,37
22.94,10,28,7,23.1,56.1,7.6,72.5,87.98285368,37
29.23,10,29,1,22.4,54.38,14.8,122,79.74656111,37
23.31,10,30,2,22.8,56.91,3.6,215,69.82429172,37
31.82,10,31,3,22.3,65.75,10.8,213.33,58.71996176,37
30.34,11,1,4,21.9,63,16.6,256,47.06274239,37
26.64,11,2,5,21.4,60.88,7.6,175,35.54932014,37
26.27,11,3,6,19.8,75.79,7.2,160,24.87066508,37
35.89,11,4,7,17,81.01,16.6,113.86,15.63848132,37
28.49,11,5,1,20.6,65.94,27.7,137.5,8.32700965,37
24.05,11,6,2,22.2,61.79,3.6,133.33,3.241051223,37
31.08,11,7,3,22.7,60.3,7.1,184.5,0.512996015,37
22.57,11,8,4,23.6,58.36,7.2,226.67,0.123663029,37
27.01,11,9,5,22.9,51.38,3.6,133.33,1.936837045,37
28.12,11,10,6,23.7,50.11,3.6,170,5.736661075,37
23.31,11,11,7,22.8,52.61,7.2,226,11.25971387,37
29.23,11,12,1,19.6,65.67,16.6,287.5,18.21778675,37
26.64,11,13,2,20.9,50.7,7.2,96.67,26.31120968,37
24.79,11,14,3,13.9,50,20.5,82.5,35.23492496,37
27.38,11,15,4,17.3,52.63,3.6,126.67,44.68013104,37
25.53,11,16,5,12.1,72.96,3.6,60,54.33369028,37
25.16,11,17,6,12.1,72.96,3.6,60,63.87645146,37
33.3,11,18,7,12.1,72.96,3.6,60,72.98100147,37
24.79,11,19,1,12.1,72.96,3.6,60,81.30961023,37
28.49,11,20,2,12.1,72.96,3.6,60,88.51420051,37
34.41,11,21,3,12.1,72.96,3.6,60,94.241461,37
32.93,11,22,4,12.1,72.96,3.6,60,98.14681362,37
31.45,11,23,5,22.6,45.51,7.2,176.67,99.91998116,37
31.45,11,24,6,22.8,41.98,10.8,285,99.32198763,37
27.38,11,25,7,22.2,34.87,20.5,268.2,96.22899588,37
39.96,11,26,1,18.7,49.95,3.6,45,90.67382692,37
30.71,11,27,2,19.8,55.46,3.6,40,82.87332306,37
33.3,11,28,3,15.5,93.07,7.2,150,73.23073706,37
26.64,11,29,4,15.5,79.4,7.6,72.5,62.30763854,37
27.75,11,30,5,17.9,67.17,3.6,70,50.7680926,37
26.64,12,1,6,17.5,70.53,3.6,95,39.30608065,37
24.79,12,2,7,17.8,71.84,3.6,260,28.57195247,37
25.9,12,3,1,19.5,55,3.6,40,19.11315531,37
34.04,12,4,2,19.9,68.63,7.2,230,11.33905497,37
28.12,12,5,3,21,60.88,3.6,255,5.51191111,37
33.67,12,6,4,21.3,61.08,13,167.5,1.759168376,37
37.74,12,7,5,21.4,64.59,11.2,315,0.098363786,37
30.71,12,8,6,18.7,71.96,13,290,0.465602341,37
37,12,9,7,21.2,54.95,3.6,260,2.740770912,37
46.99,12,10,1,19.1,54.27,7.2,143.33,6.765927819,37
38.11,12,11,2,18.9,61.18,3.6,126.67,12.35628393,37
37,12,12,3,19.7,61.05,20.5,222.5,19.30509631,37
35.52,12,13,4,18.7,60.34,29.5,299.67,27.38443325,37
27.75,12,14,5,14.2,39.51,7.2,65,36.34341612,37
24.05,12,15,6,10,33.36,7.6,55,45.90477816,37
28.49,12,16,7,21.7,28.47,9.4,270,55.76008496,37
29.97,12,17,1,17.6,58.31,3.6,243.33,65.56427349,37
31.08,12,18,2,18.9,59.59,14.8,160,74.93142837,37
34.04,12,19,3,18.3,49.03,18.4,157.5,83.43550684,37
31.08,12,20,4,17.1,38.25,22.3,140,90.62108393,37
37.74,12,21,5,15.9,26.96,3.6,196.67,96.02889025,37
31.08,12,22,6,17.6,33.91,3.6,170,99.23801555,37
31.45,12,23,7,13.1,54.4,3.6,210,99.92119987,37
30.71,12,24,1,16.1,38.9,7.6,143.33,97.90315559,37
19.24,12,25,2,18.2,50.66,5.4,226.67,93.20714308,37
22.2,12,26,3,21.8,44.42,38.9,245,86.07492929,37
26.27,12,27,4,16.8,60.47,16.6,224.33,76.95103662,37
29.23,12,28,5,16.2,62.65,7.6,215,66.43228282,37
26.27,12,29,6,17.8,52.61,16.6,306.67,55.19404087,37
24.05,12,30,7,16.4,51.91,27.7,310,43.91098201,37
25.9,12,31,1,14.4,65.66,5.4,305,33.18985441,37
19.98,1,1,2,18.8,44.83,13,360,23.52585589,37
24.79,1,2,3,16.6,67.82,3.6,185,15.28561754,37
31.82,1,3,4,19,54.55,7.2,266.67,8.712399582,37
28.49,1,4,5,19.1,56.34,3.6,120,3.94507466,37
31.45,1,5,6,19.9,57.44,3.6,125,1.042094604,37
32.93,1,6,7,17.5,67.76,6.7,295,0.003743958,37
28.86,1,7,1,19.7,56.76,3.6,210,0.789001933,37
28.12,1,8,2,25.2,22.27,3.6,150,3.326022083,37
29.6,1,9,3,13.4,50.2,7.2,75,7.516945094,37
34.04,1,10,4,19.2,48.74,16.6,265,13.23836579,37
27.01,1,11,5,19.6,68.28,7.2,260,20.33853092,37
27.01,1,12,6,18.5,68.83,3.6,256.67,28.63172577,37
25.9,1,13,7,23.4,46.46,3.6,110,37.88989221,37
31.82,1,14,1,18.6,65.34,7.2,116.67,47.83183894,37
27.38,1,15,2,17.6,78.25,3.6,203.33,58.11173894,37
24.79,1,16,3,19.2,66.5,3.6,205,68.31078202,37
25.53,1,17,4,16.9,75.4,3.6,140,77.93806307,37
22.94,1,18,5,18.6,66.92,3.6,100,86.44768067,37
25.53,1,19,6,21.1,44.01,7.6,243.33,93.27711558,37
25.53,1,20,7,18,46.1,7.2,95,97.90652706,37
28.12,1,21,1,20.5,42.76,9.4,197.5,99.93063334,37
27.75,1,22,2,20.2,55.31,10.8,235,99.12732921,37
24.42,1,23,3,21.6,47.51,10.8,306.67,95.50409567,37
25.9,1,24,4,19,50.01,7.2,170,89.30726119,37
27.01,1,25,5,19.6,50.71,7.2,130,80.98965079,37
23.68,1,26,6,20.6,43.19,10.8,290,71.14493503,37
26.64,1,27,7,17.4,29.15,7.2,56.67,60.42647164,37
28.86,1,28,1,16.7,39.31,7.2,185,49.47077027,37
22.57,1,29,2,17.9,44.68,3.6,330,38.84082995,37
27.75,1,30,3,20,33.06,22.3,253.33,28.99575221,37
24.05,1,31,4,17.8,51.66,3.6,160,20.28450252,37
29.23,2,1,5,18.6,53.77,10.8,185,12.95643626,37
25.16,2,2,6,21.9,33.96,14.8,137.5,7.179905583,37
28.86,2,3,7,24,27.25,7.2,185,3.061854233,37
28.86,2,4,1,22.1,34.3,3.6,170,0.664111416,37
24.05,2,5,2,21.6,43.03,3.6,143.33,0.014726127,37
29.6,2,6,3,24,40.02,20.5,156.67,1.114392855,37
29.97,2,7,4,21,46.62,3.6,80,3.938654432,37
28.49,2,8,5,21.2,47.36,7.2,135,8.436371875,37
22.57,2,9,6,21.1,50.71,3.6,86.67,14.52438441,37
28.86,2,10,7,24.4,41.91,7.2,240,22.07788729,37
26.27,2,11,1,22.8,39.8,18.4,253.33,30.91633921,37
29.23,2,12,2,20.9,50.56,3.6,156.67,40.78601708,37
22.94,2,13,3,21.2,48.71,7.2,143.33,51.34265551,37
27.75,2,14,4,20.6,50.3,24.1,266.67,62.14038074,37
25.16,2,15,5,22.9,50.39,3.6,155,72.63514715,37
27.75,2,16,6,24.4,46.6,7.2,145,82.21044482,37
28.12,2,17,7,22.9,46.08,10.8,286.67,90.22882646,37
29.97,2,18,1,23.6,43.42,7.2,195,96.10492304,37
18.87,2,19,2,22.1,42.14,10.8,176.67,99.38647613,37
24.79,2,20,3,23.8,34.35,18.4,223.33,99.82367432,37
28.86,2,21,4,21.4,35.94,14.4,243.33,97.40758953,37
31.08,2,22,5,20.9,49.54,7.2,293.33,92.36672049,37
25.53,2,23,6,20.7,58.13,7.2,190,85.12350302,37
22.94,2,24,7,22.5,46.44,3.6,220,76.22450484,37
26.27,2,25,1,23.8,39.04,7.2,236.67,66.26388332,37
28.49,2,26,2,24.6,36.2,10.8,300,55.81789844,37
22.94,2,27,3,26.5,28.2,14.8,230,45.40098684,37
27.01,2,28,4,21,43.93,7.2,180,35.44522713,37
35.52,3,1,5,26.6,25.18,24.1,287.5,26.29853099,37
29.23,3,2,6,24.8,39.41,7.2,170,18.23411015,37
22.57,3,3,7,26.2,24.38,20.5,297.5,11.4642308,37
27.01,3,4,1,25.3,40.32,11.4,289,6.153482643,37
30.34,3,5,2,26.1,34.78,3.6,76.67,2.429249215,37
21.83,3,6,3,25.2,33.12,3.6,163.33,0.388800016,37
23.31,3,7,4,25.5,28.34,10.8,243.33,0.103110092,37
22.57,3,8,5,26.9,24.73,18.4,306.67,1.617329146,37
22.57,3,9,6,26.9,22.84,14.8,276.67,4.94723601,37
19.98,3,10,7,29.1,15.15,7.2,260,10.0705896,37
26.27,3,11,1,25.4,32.54,3.6,220,16.91254032,37
27.75,3,12,2,25.8,38.31,13,257.5,25.32554632,37
26.27,3,13,3,25.4,37.13,24.1,245,35.06659166,37
22.57,3,14,4,26,34.12,9.4,205,45.77749053,37
24.42,3,15,5,25.4,35.46,7.2,176.67,56.97662148,37
22.2,3,16,6,23,42.5,8.4,188.5,68.07099827,37
20.72,3,17,7,23.4,47.25,7.2,213.33,78.3946661,37
22.94,3,18,1,23.9,42.28,10.8,190,87.27265304,37
23.31,3,19,2,23.1,37.19,7.2,203.33,94.10078166,37
26.27,3,20,3,23.1,33.35,10.8,226.67,98.4241427,37
22.94,3,21,4,24.6,33.79,11.2,122.5,99.99485284,37
27.38,3,22,5,22.8,37.85,10.8,173.33,98.79471678,37
25.16,3,23,6,24.3,31.02,20.5,225,95.01893522,37
19.98,3,24,7,24.3,39.37,7.2,155,89.02855354,37
24.42,3,25,1,26.4,31.04,7.2,173.33,81.28708865,37
19.61,3,26,2,26.2,22.68,7.2,193.33,72.29810958,37
27.38,3,27,3,24.3,34.06,3.6,160,62.55616009,37
22.57,3,28,4,26.3,28.31,7.2,200,52.51629408,37
25.53,3,29,5,28.5,16.47,25.9,266,42.58098565,37
24.05,3,30,6,30.4,8.94,10.8,205,33.09935013,37
25.16,3,31,7,25.9,19.7,7.2,136.67,24.37280351,37
20.35,4,1,1,28.9,15.11,10.8,300,16.66256863,37
24.05,4,2,2,25.6,27.05,14.8,157.5,10.19644944,37
26.27,4,3,3,26,24.76,9.4,150,5.173919665,37
20.72,4,4,4,28.9,18.64,10.8,320,1.76925562,37
30.34,4,5,5,25.4,28.44,7.2,230,0.132214257,37
19.61,4,6,6,26.2,19.78,29.5,222.5,0.385071555,37
22.57,4,7,7,26.2,22.43,9.4,197.5,2.614325193,37
28.49,4,8,1,25.9,22.99,13,243.33,6.85561952,37
21.09,4,9,2,19.4,37.69,3.6,40,13.07184074,37
26.64,4,10,3,26.4,21.8,7.2,306.67,21.12686021,37
21.09,4,11,4,25.9,19.23,10.8,310,30.76056889,37
21.83,4,12,5,24.9,21.32,10.8,170,41.57355747,37
25.9,4,13,6,23.7,22.05,10.8,300,53.03055467,37
24.42,4,14,7,23.7,23.78,3.6,73.33,64.48921444,37
23.31,4,15,1,26.3,28.95,7.2,113.33,75.2547902,37
18.5,4,16,2,27.8,28.74,10.8,173.33,84.65316739,37
21.09,4,17,3,29,17.61,20.5,218,92.10772027,37
18.5,4,18,4,26.1,24.72,10.8,177.5,97.2027853,37
22.57,4,19,5,25.5,24.12,16.6,74,99.7198139,37
17.39,4,20,6,26.4,27.88,7.2,143.33,99.6403527,37
20.35,4,21,7,27.7,23.74,14.8,303.33,97.11954071,37
20.72,4,22,1,25.6,23.15,7.2,300,92.44102236,37
19.61,4,23,2,27.9,17.46,14.8,296.67,85.96672515,37
24.42,4,24,3,23.5,25.3,7.2,285,78.09282945,37
18.87,4,25,4,25.2,20.19,7.2,323.33,69.21830985,37
21.83,4,26,5,27.1,25.08,3.6,190,59.72710998,37
18.87,4,27,6,27.6,26.21,7.2,176.67,49.98121771,37
22.2,4,28,7,24.6,32.69,3.6,160,40.32038351,37
23.31,4,29,1,28.3,29.81,10.8,335,31.06464762,37
21.83,4,30,2,29.7,22.45,14.8,225,22.51726028,37
19.61,5,1,3,30.1,22.43,7.2,140,14.96694813,37
23.31,5,2,4,29.4,17.4,7.2,290,8.689081183,37
27.75,5,3,5,28.8,16.91,10.8,306.67,3.944963697,37
23.31,5,4,6,27.8,21.96,10.8,283.33,0.977589979,37
18.5,5,5,7,28.3,22.24,10.8,263.33,0.001501992,37
27.75,5,6,1,24.6,25.19,10.8,193.33,1.184628197,37
26.27,5,7,2,22.6,17.79,14.8,289.33,4.621674571,37
27.01,5,8,3,28.3,11.09,35.3,220,10.30174269,37
22.2,5,9,4,28,17.92,9.4,290,18.07661342,37
19.98,5,10,5,28,21.91,9.4,305,27.63911504,37
19.61,5,11,6,28.9,15.87,18.4,322.5,38.52146517,37
21.83,5,12,7,25.1,24.33,11.2,300,50.12024973,37
26.64,5,13,1,28.2,17.19,7.2,246.67,61.74804805,37
29.97,5,14,2,29.3,20.04,10.8,176.67,72.70370778,37
25.16,5,15,3,28.1,22.37,7.2,95,82.34709181,37
28.12,5,16,4,28.1,22.37,7.2,95,90.16245609,37
21.83,5,17,5,28.1,22.37,7.2,95,95.79820983,37
19.98,5,18,6,28.1,22.37,7.2,95,99.07805678,37
18.13,5,19,7,28.1,22.37,7.2,95,99.98641642,37
24.79,5,20,1,32,12.9,10.8,305,98.63674063,37
26.27,5,21,2,29.9,15.41,20.5,297.5,95.2334002,37
22.2,5,22,3,27.6,14.65,9.4,290,90.03640201,37
21.46,5,23,4,28.9,15.11,7.2,306.67,83.33465118,37
18.13,5,24,5,26.4,26.64,7.2,150,75.4294758,37
21.09,5,25,6,29.5,26.56,13,117.5,66.62702613,37
19.98,5,26,7,27.4,37.99,7.2,316.67,57.23661061,37
20.72,5,27,1,26.1,48.21,7.2,290,47.5719997,37
23.68,5,28,2,25.4,43.99,7.2,285,37.95364631,37
21.83,5,29,3,27.9,34.79,10.8,316.67,28.71082004,37
22.2,5,30,4,28.2,38.74,10.8,320,20.18309689,37
25.16,5,31,5,30.1,35.79,16.6,142.5,12.72014781,37
21.09,6,1,6,27.4,47.21,3.6,123.33,6.677569966,37
20.72,6,2,7,28.4,41.23,3.6,206.67,2.405382932,37
25.16,6,3,1,26.1,61.09,7.2,270,0.225820128,37
23.31,6,4,2,24.3,63.23,3.6,115,0.399043006,37
18.87,6,5,3,26,55.31,10.8,250,3.079532567,37
22.94,6,6,4,24.6,57.93,7.2,335,8.271152949,37
24.05,6,7,5,27.7,46.4,3.6,105,15.79307318,37
16.28,6,8,6,27.4,48.2,3.6,226.67,25.26932931,37
21.09,6,9,7,28.2,48.32,7.6,267.5,36.15031074,37
19.98,6,10,1,30.2,21.85,10.8,110,47.76572096,37
17.39,6,11,2,26.5,39.76,20.5,55,59.39889288,37
19.98,6,12,3,28.4,43.21,10.8,183.33,70.36589123,37
20.72,6,13,4,27.8,42.28,7.2,133.33,80.08229821,37
18.5,6,14,5,28.1,42.82,7.2,180,88.10573217,37
17.76,6,15,6,27.4,47.08,7.2,256.67,94.15027957,37
20.72,6,16,7,26.1,53.67,3.6,185,98.07667772,37
26.27,6,17,1,27.1,51.65,7.2,216.67,99.8668278,37
24.79,6,18,2,27.1,51.65,7.2,216.67,99.59235836,37
22.57,6,19,3,27.1,51.65,7.2,216.67,97.38525403,37
24.05,6,20,4,27.1,51.65,7.2,216.67,93.41541419,37
21.09,6,21,5,31.4,39.71,7.2,215,87.87674823,37
23.31,6,22,6,28.7,36.62,25.9,275,80.98095129,37
22.94,6,23,7,26.8,36.6,7.2,200,72.95683535,37
24.42,6,24,1,28.3,29.33,7.2,306.67,64.05297244,37
18.87,6,25,2,27,40.4,7.2,243.33,54.54205081,37
17.76,6,26,3,26.4,55.3,3.6,183.33,44.72613583,37
20.72,6,27,4,25.9,57.99,7.2,120,34.94230052,37
22.57,6,28,5,26.1,39.6,14.8,100,25.56739845,37
20.35,6,29,6,25.6,43.41,7.2,160,17.01913425,37
24.42,6,30,7,23.4,60.82,3.6,33.33,9.74874036,37
17.39,7,1,1,25.4,46.08,3.6,213.33,4.219768676,37
21.09,7,2,2,24.9,52.76,7.2,183.33,0.86918477,37
22.94,7,3,3,25,49.34,3.6,140,0.051893466,37
19.61,7,4,4,26.4,48.34,7.2,146.67,1.977221642,37
22.57,7,5,5,23.6,60.54,3.6,266.67,6.652890007,37
13.69,7,6,6,27.2,53.47,3.6,93.33,13.85460049,37
17.76,7,7,7,26.4,52.51,3.6,103.33,23.13465543,37
21.83,7,8,1,26.7,52.33,7.2,247,33.87168281,37
